zipcode,room_type,accommodates,bedrooms,bathrooms,beds,minimum_nights,number_of_reviews,price,price_bin
94114,Entire home/apt,7,2.0,1.0,3.0,30,138,275.0,bin 250-300
94110,Entire home/apt,2,1.0,1.0,0.0,30,21,95.0,bin 50-100
94115,Entire home/apt,3,1.0,1.0,2.0,30,28,162.0,bin 150-200
94109,Entire home/apt,6,2.0,1.0,2.0,30,180,185.0,bin 150-200
94107,Private room,2,1.0,0.5,1.0,2,5,178.0,bin 150-200
94109,Entire home/apt,5,2.0,1.0,3.0,3,133,395.0,bin 350-400
94108,Entire home/apt,2,1.0,1.0,1.0,30,9,123.0,bin 100-150
94114,Private room,3,1.0,1.5,1.0,1,355,115.0,bin 100-150
94110,Private room,3,1.0,1.0,1.0,1,684,120.0,bin 100-150
94110,Private room,2,1.0,1.0,1.0,1,688,120.0,bin 100-150
94117,Entire home/apt,4,1.0,1.0,1.0,30,113,175.0,bin 150-200
94117,Entire home/apt,3,1.0,1.0,2.0,30,73,225.0,bin 200-250
94103,Entire home/apt,6,3.0,1.0,4.0,3,293,289.0,bin 250-300
94117,Entire home/apt,6,1.0,1.0,2.0,30,123,152.0,bin 150-200
94123,Entire home/apt,3,1.0,1.0,1.0,30,18,145.0,bin 100-150
94131,Entire home/apt,4,2.0,1.5,3.0,14,23,250.0,bin 200-250
94110,Entire home/apt,3,1.0,1.5,1.0,7,50,449.0,bin 400-450
94110,Entire home/apt,4,2.0,1.0,2.0,30,88,140.0,bin 100-150
94127,Entire home/apt,8,3.0,2.0,5.0,2,106,410.0,bin 400-450
94110,Private room,2,1.0,1.0,1.0,1,108,75.0,bin 50-100
94131,Entire home/apt,2,1.0,1.0,1.0,3,209,139.0,bin 100-150
94110,Private room,2,1.0,1.0,1.0,2,407,150.0,bin 100-150
94103,Private room,2,1.0,1.0,1.0,4,140,129.0,bin 100-150
94110,Private room,3,1.0,1.0,1.0,1,171,160.0,bin 150-200
94107,Entire home/apt,4,2.0,2.0,2.0,183,3,250.0,bin 200-250
94115,Entire home/apt,2,1.0,1.0,1.0,5,147,160.0,bin 150-200
94114,Entire home/apt,3,1.0,1.0,1.0,30,15,250.0,bin 200-250
94111,Shared room,2,1.0,1.0,8.0,1,212,45.0,bin 0-50
94111,Shared room,3,1.0,1.0,8.0,1,208,45.0,bin 0-50
94111,Shared room,4,1.0,1.0,8.0,1,200,45.0,bin 0-50
94117,Entire home/apt,2,1.0,1.0,1.0,30,33,105.0,bin 100-150
94117,Entire home/apt,3,1.0,1.0,1.0,3,215,150.0,bin 100-150
94127,Private room,2,1.0,1.0,1.0,30,52,57.0,bin 50-100
94105,Entire home/apt,2,1.0,1.5,2.0,4,62,325.0,bin 300-350
94115,Private room,2,1.0,2.0,1.0,3,115,110.0,bin 100-150
94123,Private room,2,1.0,1.0,1.0,30,23,70.0,bin 50-100
94109,Entire home/apt,2,1.0,1.0,1.0,30,2,105.0,bin 100-150
94112,Private room,1,1.0,1.0,1.0,30,12,40.0,bin 0-50
94105,Entire home/apt,4,2.0,2.0,2.0,30,2,289.0,bin 250-300
94110,Entire home/apt,4,1.0,1.0,2.0,4,85,135.0,bin 100-150
94109,Entire home/apt,3,1.0,1.0,1.0,200,2,175.0,bin 150-200
94102,Entire home/apt,3,1.0,1.0,0.0,30,10,200.0,bin 150-200
94122,Entire home/apt,2,1.0,1.0,1.0,30,11,125.0,bin 100-150
94117,Entire home/apt,4,2.0,1.0,4.0,2,49,249.0,bin 200-250
94110,Entire home/apt,2,1.0,1.0,1.0,30,246,95.0,bin 50-100
94112,Private room,2,3.0,1.5,1.0,3,266,65.0,bin 50-100
94112,Private room,2,3.0,2.0,1.0,3,242,53.0,bin 50-100
94112,Private room,2,1.0,1.0,2.0,3,214,55.0,bin 50-100
94103,Entire home/apt,2,1.0,1.0,1.0,3,60,300.0,bin 250-300
94110,Private room,1,1.0,1.0,1.0,1,150,110.0,bin 100-150
94110,Private room,2,1.0,6.0,0.0,30,4,64.0,bin 50-100
94110,Private room,2,1.0,1.0,1.0,31,7,135.0,bin 100-150
94114,Private room,2,1.0,1.0,1.0,2,341,109.0,bin 100-150
94107,Entire home/apt,3,0.0,1.0,2.0,30,161,179.0,bin 150-200
94107,Entire home/apt,3,1.0,1.0,2.0,30,79,210.0,bin 200-250
94117,Entire home/apt,8,1.0,1.0,4.0,30,22,100.0,bin 50-100
94115,Entire home/apt,2,1.0,1.0,1.0,30,2,141.0,bin 100-150
94110,Entire home/apt,3,2.0,1.0,2.0,30,32,375.0,bin 350-400
94103,Private room,1,1.0,1.5,1.0,4,27,150.0,bin 100-150
94110,Entire home/apt,2,0.0,1.0,3.0,30,225,95.0,bin 50-100
94114,Entire home/apt,2,2.0,1.0,2.0,30,123,145.0,bin 100-150
94110,Entire home/apt,5,2.0,2.0,2.0,3,88,360.0,bin 350-400
94110,Private room,2,1.0,6.0,0.0,30,5,60.0,bin 50-100
94133,Entire home/apt,3,2.0,2.0,2.0,180,0,205.0,bin 200-250
94115,Entire home/apt,6,4.0,2.0,5.0,2,4,425.0,bin 400-450
94122,Entire home/apt,4,2.0,1.0,2.0,30,223,190.0,bin 150-200
94123,Entire home/apt,3,1.0,1.5,2.0,3,7,485.0,bin 450-500
94110,Entire home/apt,3,1.0,1.0,1.0,4,141,175.0,bin 150-200
94109,Private room,1,1.0,1.0,1.0,1,229,123.0,bin 100-150
94115,Entire home/apt,2,1.0,1.0,1.0,60,7,141.0,bin 100-150
94117,Entire home/apt,4,2.0,1.0,4.0,2,9,269.0,bin 250-300
94107,Entire home/apt,5,2.0,1.0,2.0,30,95,295.0,bin 250-300
94105,Entire home/apt,2,1.0,1.0,1.0,30,1,199.0,bin 150-200
94110,Private room,2,1.0,1.0,2.0,5,167,85.0,bin 50-100
94122,Entire home/apt,4,2.0,1.0,3.0,30,84,135.0,bin 100-150
94103,Private room,1,1.0,1.0,1.0,4,246,93.0,bin 50-100
94117,Entire home/apt,4,2.0,2.0,2.0,30,70,165.0,bin 150-200
94107,Entire home/apt,2,1.0,1.0,1.0,1,469,240.0,bin 200-250
94117,Private room,1,1.0,3.0,1.0,30,13,57.0,bin 50-100
94114,Entire home/apt,5,1.0,1.0,1.0,5,365,175.0,bin 150-200
94114,Entire home/apt,7,3.0,2.0,4.0,30,101,400.0,bin 350-400
94103,Entire home/apt,2,1.0,1.0,1.0,30,39,101.0,bin 100-150
94118,Entire home/apt,4,1.0,1.0,1.0,30,67,115.0,bin 100-150
94110,Private room,2,1.0,0.0,1.0,2,78,250.0,bin 200-250
94110,Entire home/apt,4,2.0,1.5,3.0,1,193,200.0,bin 150-200
94115,Entire home/apt,2,1.0,1.0,1.0,30,20,110.0,bin 100-150
94110,Entire home/apt,3,2.0,1.5,2.0,30,6,136.0,bin 100-150
94118,Entire home/apt,4,1.0,1.0,2.0,2,126,275.0,bin 250-300
94107,Entire home/apt,2,1.0,1.0,1.0,30,50,210.0,bin 200-250
94124,Private room,1,1.0,1.0,1.0,30,47,79.0,bin 50-100
94117,Private room,1,1.0,1.0,0.0,30,172,55.0,bin 50-100
94103,Entire home/apt,8,3.0,2.0,0.0,31,136,220.0,bin 200-250
94107,Entire home/apt,2,1.0,2.0,1.0,30,54,96.0,bin 50-100
94118,Entire home/apt,2,1.0,1.0,1.0,30,268,140.0,bin 100-150
94112,Private room,2,1.0,1.0,1.0,2,115,105.0,bin 100-150
94117,Entire home/apt,4,1.0,1.0,1.0,1,39,360.0,bin 350-400
94133,Private room,1,1.0,1.0,1.0,30,106,99.0,bin 50-100
94117,Private room,2,1.0,1.0,1.0,2,254,115.0,bin 100-150
94117,Entire home/apt,4,2.0,2.0,3.0,30,1,300.0,bin 250-300
94107,Entire home/apt,2,1.0,1.0,1.0,30,151,181.0,bin 150-200
94114,Private room,2,1.0,1.0,1.0,30,2,75.0,bin 50-100
94110,Entire home/apt,6,3.0,2.0,3.0,4,41,250.0,bin 200-250
94110,Private room,2,1.0,6.0,0.0,30,4,64.0,bin 50-100
94131,Entire home/apt,2,1.0,1.0,1.0,1,590,135.0,bin 100-150
94133,Private room,2,1.0,1.0,1.0,2,372,99.0,bin 50-100
94117,Private room,1,1.0,2.0,1.0,1,474,53.0,bin 50-100
94122,Private room,2,1.0,1.0,1.0,3,238,90.0,bin 50-100
94114,Private room,1,1.0,1.0,1.0,30,13,89.0,bin 50-100
94107,Entire home/apt,2,2.0,1.5,2.0,2,25,272.0,bin 250-300
94110,Private room,2,1.0,1.0,1.0,2,306,100.0,bin 50-100
94109,Entire home/apt,9,4.0,1.0,4.0,30,90,230.0,bin 200-250
94131,Entire home/apt,4,2.0,2.0,3.0,30,19,250.0,bin 200-250
94127,Private room,2,1.0,3.0,1.0,2,105,59.0,bin 50-100
94127,Private room,2,1.0,1.0,1.0,2,37,79.0,bin 50-100
94118,Entire home/apt,7,3.0,2.0,6.0,4,14,399.0,bin 350-400
94107,Shared room,2,1.0,1.0,2.0,30,122,311.0,bin 300-350
94114,Entire home/apt,4,2.0,1.5,2.0,3,61,310.0,bin 300-350
94110,Entire home/apt,4,2.0,1.0,2.0,30,193,259.0,bin 250-300
94122,Entire home/apt,6,3.0,2.0,3.0,1,169,300.0,bin 250-300
94109,Entire home/apt,4,2.0,1.0,2.0,2,13,298.0,bin 250-300
94110,Entire home/apt,2,1.0,1.0,1.0,30,91,140.0,bin 100-150
94110,Private room,2,1.0,1.5,1.0,30,94,93.0,bin 50-100
94114,Private room,2,1.0,1.0,1.0,1,584,111.0,bin 100-150
94105,Shared room,1,1.0,1.5,1.0,2,251,74.0,bin 50-100
94124,Private room,2,1.0,1.0,1.0,1,354,76.0,bin 50-100
94115,Entire home/apt,6,1.0,1.0,4.0,30,128,165.0,bin 150-200
94121,Private room,2,1.0,1.0,1.0,2,141,120.0,bin 100-150
94114,Private room,2,1.0,1.0,1.0,1,67,90.0,bin 50-100
94114,Private room,2,1.0,2.0,1.0,1,9,188.0,bin 150-200
94107,Entire home/apt,2,1.0,1.5,2.0,365,40,180.0,bin 150-200
94122,Private room,1,1.0,1.0,0.0,7,1,68.0,bin 50-100
94110,Entire home/apt,2,1.0,1.0,2.0,30,49,100.0,bin 50-100
94121,Entire home/apt,4,1.0,1.0,2.0,2,180,159.0,bin 150-200
94131,Entire home/apt,5,1.0,1.0,2.0,30,95,250.0,bin 200-250
94131,Entire home/apt,2,1.0,1.0,1.0,30,85,175.0,bin 150-200
94115,Entire home/apt,2,1.0,1.0,1.0,30,81,149.0,bin 100-150
94107,Private room,2,1.0,1.5,1.0,2,98,120.0,bin 100-150
94127,Private room,1,1.0,3.0,1.0,2,153,47.0,bin 0-50
94117,Private room,1,1.0,1.0,0.0,30,154,79.0,bin 50-100
94103,Private room,2,1.0,1.0,1.0,2,16,290.0,bin 250-300
94107,Entire home/apt,4,1.0,1.0,3.0,360,39,90.0,bin 50-100
94122,Entire home/apt,7,3.0,2.0,5.0,7,18,350.0,bin 300-350
94115,Entire home/apt,5,2.0,2.0,2.0,50,0,140.0,bin 100-150
94117,Private room,1,1.0,1.5,1.0,3,314,125.0,bin 100-150
94117,Entire home/apt,2,1.0,1.0,1.0,2,342,340.0,bin 300-350
94107,Entire home/apt,4,2.0,2.0,2.0,180,1,185.0,bin 150-200
94111,Entire home/apt,3,1.0,1.0,1.0,30,4,290.0,bin 250-300
94103,Entire home/apt,4,2.0,2.0,2.0,30,67,245.0,bin 200-250
94123,Private room,2,1.0,1.5,0.0,2,31,395.0,bin 350-400
94133,Entire home/apt,4,2.0,1.0,2.0,30,15,300.0,bin 250-300
94133,Entire home/apt,2,2.0,1.0,2.0,30,3,300.0,bin 250-300
94131,Entire home/apt,2,1.0,1.0,1.0,30,84,120.0,bin 100-150
94133,Entire home/apt,4,2.0,1.5,2.0,30,113,160.0,bin 150-200
94115,Entire home/apt,4,2.0,1.0,3.0,30,83,295.0,bin 250-300
94117,Entire home/apt,6,3.0,2.0,4.0,4,14,300.0,bin 250-300
94114,Entire home/apt,4,2.0,1.0,3.0,2,40,99.0,bin 50-100
94121,Private room,2,1.0,2.0,0.0,2,288,100.0,bin 50-100
94109,Private room,1,1.0,1.0,0.0,30,24,65.0,bin 50-100
94127,Private room,2,1.0,3.0,1.0,2,113,65.0,bin 50-100
94127,Private room,1,1.0,1.0,1.0,30,17,55.0,bin 50-100
94107,Entire home/apt,2,0.0,1.0,0.0,30,33,75.0,bin 50-100
94110,Entire home/apt,4,2.0,1.0,5.0,3,29,225.0,bin 200-250
94110,Private room,3,1.0,1.0,2.0,3,194,143.0,bin 100-150
94117,Private room,2,1.0,1.5,1.0,1,211,99.0,bin 50-100
94114,Entire home/apt,2,1.0,1.0,1.0,2,7,250.0,bin 200-250
94107,Private room,1,1.0,1.0,1.0,30,176,90.0,bin 50-100
94117,Private room,2,1.0,1.5,1.0,1,276,89.0,bin 50-100
94117,Private room,2,1.0,1.5,1.0,1,210,99.0,bin 50-100
94114,Private room,5,2.0,1.0,2.0,2,6,175.0,bin 150-200
94110,Entire home/apt,6,2.0,2.0,2.0,3,73,345.0,bin 300-350
94127,Entire home/apt,5,3.0,2.0,3.0,30,48,380.0,bin 350-400
94110,Private room,2,1.0,1.0,1.0,3,99,168.0,bin 150-200
94107,Entire home/apt,5,2.0,1.0,2.0,29,30,186.0,bin 150-200
94107,Entire home/apt,2,1.0,1.0,0.0,180,55,217.0,bin 200-250
94103,Entire home/apt,4,1.0,1.0,2.0,31,104,104.0,bin 100-150
94123,Private room,5,1.0,1.0,1.0,10,86,165.0,bin 150-200
94110,Entire home/apt,7,4.0,2.0,5.0,3,32,395.0,bin 350-400
94117,Private room,2,1.0,1.0,1.0,30,13,50.0,bin 0-50
94118,Private room,1,1.0,1.5,2.0,30,35,70.0,bin 50-100
94102,Entire home/apt,2,0.0,1.0,1.0,30,20,110.0,bin 100-150
94114,Entire home/apt,4,2.0,1.0,2.0,2,44,430.0,bin 400-450
94107,Entire home/apt,2,1.0,1.5,1.0,50,0,180.0,bin 150-200
94114,Private room,2,1.0,1.0,1.0,3,179,130.0,bin 100-150
94127,Entire home/apt,2,1.0,1.0,2.0,3,86,130.0,bin 100-150
94131,Private room,2,1.0,1.0,1.0,3,69,75.0,bin 50-100
94118,Entire home/apt,6,2.0,1.0,3.0,3,478,190.0,bin 150-200
94110,Entire home/apt,2,1.0,1.0,1.0,2,150,120.0,bin 100-150
94102,Private room,4,0.0,1.0,2.0,1,167,180.0,bin 150-200
94110,Entire home/apt,6,2.0,1.0,4.0,2,13,200.0,bin 150-200
94117,Entire home/apt,5,2.0,2.0,3.0,4,25,249.0,bin 200-250
94117,Entire home/apt,4,2.0,2.0,2.0,30,6,216.0,bin 200-250
94110,Entire home/apt,3,3.0,2.0,2.0,365,5,200.0,bin 150-200
94109,Entire home/apt,4,2.0,2.0,2.0,30,9,175.0,bin 150-200
94117,Entire home/apt,6,3.0,2.0,4.0,3,20,425.0,bin 400-450
94102,Entire home/apt,2,1.0,1.0,1.0,30,76,210.0,bin 200-250
94117,Entire home/apt,4,3.0,2.0,3.0,3,35,280.0,bin 250-300
94115,Private room,1,1.0,1.5,1.0,3,134,95.0,bin 50-100
94114,Private room,3,1.0,1.0,2.0,30,198,119.0,bin 100-150
94123,Entire home/apt,4,2.0,1.0,3.0,4,16,495.0,bin 450-500
94107,Entire home/apt,3,1.0,1.0,1.0,30,10,200.0,bin 150-200
94114,Private room,2,1.0,1.0,1.0,3,293,152.0,bin 150-200
94110,Private room,3,1.0,1.0,2.0,1,338,119.0,bin 100-150
94117,Entire home/apt,8,4.0,2.5,5.0,30,99,450.0,bin 400-450
94118,Entire home/apt,2,1.0,1.0,1.0,5,70,175.0,bin 150-200
94117,Private room,1,1.0,1.0,1.0,30,0,70.0,bin 50-100
94127,Private room,1,1.0,1.0,1.0,30,8,48.0,bin 0-50
94122,Private room,1,1.0,1.0,1.0,30,39,47.0,bin 0-50
94115,Entire home/apt,2,1.0,1.0,1.0,30,127,150.0,bin 100-150
94117,Entire home/apt,2,1.0,1.5,1.0,30,12,155.0,bin 150-200
94110,Entire home/apt,2,1.0,1.0,1.0,2,319,145.0,bin 100-150
94123,Entire home/apt,2,1.0,1.0,1.0,30,57,389.0,bin 350-400
94114,Entire home/apt,1,0.0,1.0,1.0,30,42,125.0,bin 100-150
94127,Private room,4,2.0,1.0,4.0,3,242,129.0,bin 100-150
94110,Entire home/apt,6,3.0,1.5,3.0,5,15,250.0,bin 200-250
94121,Entire home/apt,8,3.0,2.5,4.0,6,7,350.0,bin 300-350
94114,Entire home/apt,2,0.0,1.0,1.0,30,197,160.0,bin 150-200
94114,Shared room,1,1.0,1.0,1.0,30,351,75.0,bin 50-100
94103,Entire home/apt,4,2.0,2.0,2.0,30,60,210.0,bin 200-250
94103,Entire home/apt,2,0.0,1.0,1.0,2,208,206.0,bin 200-250
94114,Entire home/apt,2,1.0,1.0,1.0,3,477,135.0,bin 100-150
94127,Private room,2,1.0,1.0,1.0,3,194,119.0,bin 100-150
94114,Entire home/apt,2,1.0,1.0,1.0,30,35,199.0,bin 150-200
94114,Private room,1,1.0,1.0,1.0,30,23,89.0,bin 50-100
94109,Entire home/apt,2,1.0,1.0,1.0,1,8,120.0,bin 100-150
94114,Entire home/apt,2,1.0,1.0,2.0,30,131,175.0,bin 150-200
94131,Entire home/apt,6,3.0,2.0,4.0,3,106,490.0,bin 450-500
94114,Private room,2,1.0,2.0,1.0,3,134,150.0,bin 100-150
94117,Private room,1,1.0,1.5,1.0,2,125,165.0,bin 150-200
94131,Private room,2,1.0,1.0,1.0,2,81,274.0,bin 250-300
94102,Entire home/apt,2,1.0,1.0,1.0,30,21,121.0,bin 100-150
94114,Entire home/apt,3,2.0,1.0,2.0,2,18,250.0,bin 200-250
94117,Entire home/apt,2,1.0,1.0,1.0,30,7,157.0,bin 150-200
94110,Entire home/apt,7,3.0,1.0,3.0,3,58,259.0,bin 250-300
94118,Entire home/apt,6,1.0,1.0,3.0,2,226,170.0,bin 150-200
94105,Entire home/apt,2,1.0,1.0,0.0,30,4,173.0,bin 150-200
94115,Entire home/apt,2,1.0,1.0,0.0,30,27,140.0,bin 100-150
94117,Private room,3,2.0,1.5,2.0,3,433,134.0,bin 100-150
94122,Entire home/apt,12,5.0,3.0,6.0,30,88,285.0,bin 250-300
94102,Private room,4,0.0,1.0,2.0,1,101,175.0,bin 150-200
94121,Private room,2,1.0,1.0,1.0,2,254,85.0,bin 50-100
94117,Entire home/apt,4,1.0,1.0,2.0,3,200,265.0,bin 250-300
94123,Entire home/apt,4,2.0,2.0,2.0,30,49,345.0,bin 300-350
94102,Private room,4,0.0,1.0,2.0,2,65,179.0,bin 150-200
94102,Entire home/apt,2,1.0,1.0,1.0,30,152,250.0,bin 200-250
94110,Entire home/apt,6,1.0,1.0,3.0,2,344,167.0,bin 150-200
94124,Entire home/apt,5,2.0,1.0,3.0,5,71,337.0,bin 300-350
94110,Entire home/apt,4,2.0,2.0,2.0,4,27,300.0,bin 250-300
94117,Private room,2,1.0,1.0,1.0,1,14,190.0,bin 150-200
94112,Entire home/apt,8,4.0,2.0,5.0,6,25,250.0,bin 200-250
94123,Entire home/apt,5,3.0,1.5,4.0,1,118,499.0,bin 450-500
94112,Entire home/apt,4,2.0,1.0,3.0,3,292,150.0,bin 100-150
94110,Private room,2,1.0,1.0,1.0,2,368,145.0,bin 100-150
94117,Entire home/apt,2,1.0,1.0,1.0,3,41,250.0,bin 200-250
94107,Entire home/apt,4,2.0,1.0,2.0,2,184,250.0,bin 200-250
94115,Entire home/apt,4,2.0,1.0,2.0,30,57,149.0,bin 100-150
94110,Entire home/apt,2,1.0,1.0,1.0,30,58,165.0,bin 150-200
94115,Entire home/apt,3,1.0,1.0,1.0,30,200,210.0,bin 200-250
94110,Private room,2,1.0,1.0,1.0,1,143,125.0,bin 100-150
94133,Entire home/apt,2,1.0,1.0,0.0,30,24,145.0,bin 100-150
94117,Entire home/apt,2,1.0,1.0,1.0,30,7,148.0,bin 100-150
94110,Entire home/apt,4,2.0,1.0,2.0,2,84,350.0,bin 300-350
94102,Entire home/apt,2,1.0,1.0,1.0,30,39,85.0,bin 50-100
94102,Entire home/apt,2,0.0,1.0,1.0,30,34,70.0,bin 50-100
94110,Entire home/apt,3,1.0,1.0,2.0,5,168,199.0,bin 150-200
94121,Entire home/apt,8,2.0,1.0,4.0,2,397,195.0,bin 150-200
94107,Entire home/apt,2,0.0,1.0,0.0,1,422,199.0,bin 150-200
94110,Entire home/apt,4,2.0,1.0,2.0,30,128,395.0,bin 350-400
94114,Entire home/apt,2,1.0,1.0,1.0,30,41,120.0,bin 100-150
94131,Entire home/apt,4,3.0,2.0,2.0,30,10,350.0,bin 300-350
94109,Entire home/apt,6,3.0,2.0,3.0,31,0,210.0,bin 200-250
94117,Entire home/apt,2,1.0,1.0,1.0,5,34,220.0,bin 200-250
94117,Private room,1,1.0,1.5,1.0,2,160,89.0,bin 50-100
94102,Entire home/apt,2,0.0,1.0,0.0,30,45,110.0,bin 100-150
94102,Private room,4,0.0,1.0,2.0,2,55,169.0,bin 150-200
94115,Private room,2,1.0,1.0,1.0,1,78,295.0,bin 250-300
94115,Private room,2,1.0,1.0,2.0,2,248,75.0,bin 50-100
94122,Private room,2,1.0,1.0,1.0,1,134,85.0,bin 50-100
94115,Private room,2,1.0,1.0,1.0,2,51,195.0,bin 150-200
94102,Private room,4,0.0,1.0,2.0,1,69,175.0,bin 150-200
94110,Private room,2,1.0,1.0,1.0,3,242,140.0,bin 100-150
94102,Private room,4,0.0,1.0,2.0,2,48,169.0,bin 150-200
94133,Private room,2,1.0,1.0,1.0,30,42,166.0,bin 150-200
94108,Private room,1,1.0,1.0,1.0,30,38,129.0,bin 100-150
94107,Entire home/apt,4,1.0,1.0,2.0,30,28,200.0,bin 150-200
94102,Private room,4,0.0,1.0,2.0,1,55,169.0,bin 150-200
94134,Private room,2,1.0,1.0,1.0,1,233,58.0,bin 50-100
94134,Private room,2,1.0,1.0,1.0,1,142,59.0,bin 50-100
94110,Entire home/apt,4,2.0,1.0,2.0,2,16,118.0,bin 100-150
94117,Private room,1,1.0,1.0,1.0,1,94,139.0,bin 100-150
94103,Entire home/apt,4,2.0,2.0,2.0,30,39,290.0,bin 250-300
94127,Entire home/apt,4,2.0,1.0,3.0,3,81,225.0,bin 200-250
94132,Private room,1,1.0,1.0,1.0,365,8,29.0,bin 0-50
94115,Private room,3,2.0,1.0,2.0,2,71,230.0,bin 200-250
94114,Entire home/apt,3,2.0,1.0,2.0,30,2,230.0,bin 200-250
94121,Entire home/apt,2,1.0,1.0,1.0,3,215,150.0,bin 100-150
94110,Private room,1,1.0,1.0,1.0,1,24,120.0,bin 100-150
94107,Private room,1,1.0,1.0,1.0,2,203,95.0,bin 50-100
94114,Entire home/apt,2,0.0,1.0,1.0,30,3,141.0,bin 100-150
94115,Private room,1,1.0,1.0,1.0,30,1,65.0,bin 50-100
94123,Entire home/apt,2,1.0,1.0,1.0,3,14,285.0,bin 250-300
94102,Private room,4,0.0,1.0,2.0,1,45,179.0,bin 150-200
94118,Entire home/apt,6,2.0,1.0,3.0,1,77,190.0,bin 150-200
94110,Private room,2,1.0,2.5,1.0,2,214,115.0,bin 100-150
94110,Private room,1,4.0,1.0,4.0,59,1,56.0,bin 50-100
94117,Entire home/apt,4,2.0,1.0,2.0,3,27,418.0,bin 400-450
94114,Entire home/apt,4,2.0,2.0,2.0,3,294,373.0,bin 350-400
94105,Entire home/apt,4,2.0,2.0,2.0,30,29,325.0,bin 300-350
94116,Entire home/apt,4,1.0,1.0,2.0,2,362,133.0,bin 100-150
94102,Entire home/apt,5,1.0,1.5,1.0,1,518,180.0,bin 150-200
94110,Entire home/apt,6,2.0,1.5,3.0,30,103,135.0,bin 100-150
94131,Private room,1,1.0,1.0,1.0,30,11,60.0,bin 50-100
94107,Private room,2,1.0,1.5,1.0,2,142,115.0,bin 100-150
94110,Entire home/apt,2,1.0,1.0,1.0,2,156,155.0,bin 150-200
94107,Entire home/apt,2,1.0,1.0,1.0,2,232,215.0,bin 200-250
94115,Entire home/apt,6,2.0,2.0,3.0,30,206,200.0,bin 150-200
94117,Entire home/apt,2,1.0,1.0,1.0,2,96,185.0,bin 150-200
94117,Entire home/apt,2,1.0,1.0,1.0,30,37,160.0,bin 150-200
94115,Entire home/apt,2,1.0,1.0,2.0,30,1,144.0,bin 100-150
94115,Private room,2,1.0,1.0,1.0,3,249,109.0,bin 100-150
94110,Entire home/apt,10,4.0,2.0,6.0,3,105,418.0,bin 400-450
94121,Entire home/apt,3,1.0,1.0,2.0,1,137,133.0,bin 100-150
94110,Private room,1,1.0,1.5,1.0,4,30,140.0,bin 100-150
94107,Entire home/apt,2,1.0,1.0,1.0,30,104,170.0,bin 150-200
94110,Entire home/apt,2,1.0,1.0,1.0,30,15,150.0,bin 100-150
94114,Entire home/apt,2,1.0,1.0,1.0,2,280,250.0,bin 200-250
94115,Entire home/apt,2,1.0,1.0,1.0,30,18,158.0,bin 150-200
94114,Private room,2,1.0,1.0,1.0,30,211,70.0,bin 50-100
94115,Private room,2,1.0,1.0,1.0,30,205,115.0,bin 100-150
94118,Entire home/apt,3,1.0,1.0,1.0,3,291,135.0,bin 100-150
94109,Entire home/apt,2,1.0,1.0,1.0,30,195,84.0,bin 50-100
94117,Private room,2,1.0,3.0,2.0,30,8,60.0,bin 50-100
94107,Entire home/apt,2,1.0,1.0,1.0,30,97,110.0,bin 100-150
94115,Entire home/apt,2,1.0,1.0,2.0,4,125,128.0,bin 100-150
94123,Entire home/apt,4,2.0,2.0,2.0,30,4,350.0,bin 300-350
94107,Entire home/apt,4,1.0,1.0,2.0,2,341,240.0,bin 200-250
94107,Entire home/apt,2,1.0,1.0,1.0,30,10,220.0,bin 200-250
94102,Entire home/apt,4,2.0,2.0,2.0,30,143,145.0,bin 100-150
94102,Entire home/apt,2,1.0,1.0,2.0,30,3,200.0,bin 150-200
94115,Entire home/apt,2,0.0,1.0,1.0,30,33,94.0,bin 50-100
94114,Entire home/apt,2,1.0,1.0,1.0,30,4,295.0,bin 250-300
94110,Private room,1,1.0,1.0,1.0,3,62,80.0,bin 50-100
94117,Entire home/apt,2,1.0,1.0,1.0,30,6,157.0,bin 150-200
94117,Entire home/apt,2,1.0,1.0,2.0,30,48,300.0,bin 250-300
94124,Entire home/apt,6,2.0,1.0,2.0,30,16,131.0,bin 100-150
94131,Entire home/apt,4,3.0,2.0,3.0,3,24,380.0,bin 350-400
94131,Entire home/apt,4,2.0,1.5,3.0,30,103,230.0,bin 200-250
94107,Entire home/apt,5,3.0,2.0,4.0,5,20,349.0,bin 300-350
94115,Entire home/apt,6,3.0,2.5,3.0,1,161,450.0,bin 400-450
94115,Entire home/apt,2,0.0,1.0,1.0,30,117,156.0,bin 150-200
94134,Private room,4,1.0,1.0,3.0,1,148,94.0,bin 50-100
94133,Entire home/apt,2,1.0,1.0,1.0,30,42,115.0,bin 100-150
94115,Entire home/apt,2,1.0,1.0,1.0,30,66,350.0,bin 300-350
94110,Private room,4,1.0,1.0,2.0,1,190,150.0,bin 100-150
94122,Entire home/apt,1,1.0,1.0,1.0,2,156,95.0,bin 50-100
94110,Private room,2,1.0,1.0,1.0,3,86,100.0,bin 50-100
94110,Entire home/apt,2,1.0,1.5,1.0,2,244,169.0,bin 150-200
94117,Private room,1,1.0,1.0,1.0,3,75,150.0,bin 100-150
94114,Private room,2,1.0,1.0,1.0,2,87,165.0,bin 150-200
94110,Entire home/apt,5,3.0,1.0,3.0,5,53,339.0,bin 300-350
94110,Entire home/apt,3,1.0,1.0,1.0,30,24,129.0,bin 100-150
94117,Entire home/apt,3,1.0,1.0,1.0,2,131,325.0,bin 300-350
